FIPS_x,Years of Potential Life Lost Rate (premature death),% Fair/Poor Health,percent_smokers,percent_obese,Food Environment Index,% Physically Inactive,percent Excessive Drinking,Percent Uninsured,PCP Rate,Preventable Hosp stays Rate,Percent Vaccinated Flu,High School Graduation Rate,Percent Some College,Percent Unemployed,Income Ratio,Average Daily PM2.5,Presence of water violation,Percent Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,Life Expectancy,Number pre-mature Deaths,Percent Diabetic,HIV Prevalence Rate,Percent Food Insecure,Percent Insufficient Sleep,Percent Uninsured Adults,Percent Uninsured children,Median Household Income,Segregation Index non-white/ white,Population,percent < 18,percent 65 and over,percent African American,percent American Indian/Alaskan Native,percent Asian,percent Native Hawaiian/Other Pacific Islander,percent Hispanic,percent Non-Hispanic White,percent Not Proficient in English,percent Female,number Rural,State,cases_2022,Masks,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct
19129,5833.0,11,15,36,8.7,26,23,4.0,60.0,4364.0,54.0,96.0,62,2.8,4.0,9.1,No,8,7,1,1,80.3,199.0,10,81.0,10,26,5.0,2.0,67016.0,28.0,15068,23.7,17.9,0.6,0.6,0.4,0.1,3.1,94.2,0,49.6,8971.0,IA,3931.3400048176422,82.0,51.8,84.8
19135,7503.0,14,16,31,7.8,26,20,5.0,51.0,5475.0,41.0,96.0,59,3.8,3.4,9.3,No,15,12,3,1,76.6,116.0,10,91.0,12,28,6.0,3.0,52047.0,26.0,7845,24.0,19.6,1.1,0.2,0.4,0.0,3.0,94.3,0,50.3,4397.0,IA,2152.17343418688,82.0,43.3,82.9
19137,7709.0,15,16,32,7.7,27,19,6.0,68.0,5612.0,58.0,93.0,58,3.2,4.4,8.5,No,11,9,1,1,77.6,159.0,12,93.0,13,28,7.0,3.0,51317.0,13.0,10137,22.6,21.2,0.5,0.5,0.4,0.0,4.1,93.4,1,51.1,5143.0,IA,2532.2231668394047,82.0,53.5,93.1
19139,5963.0,15,15,34,8.6,21,22,6.0,47.0,3728.0,57.0,86.0,60,3.3,3.9,11.2,No,12,10,2,1,78.9,495.0,9,51.0,9,29,7.0,3.0,59042.0,27.0,42880,25.2,16.2,2.2,0.7,1.2,0.2,18.1,77.0,3,50.1,10922.0,IA,11090.96008773181,82.0,56.1,90.4
19145,6692.0,15,17,41,7.2,24,19,5.0,71.0,4426.0,49.0,96.0,63,4.0,4.5,9.0,No,11,9,2,2,78.5,228.0,11,82.0,13,28,6.0,3.0,47994.0,25.0,15224,19.5,21.8,2.5,0.8,0.9,0.0,3.4,91.1,1,47.3,5314.0,IA,3771.3399598107176,82.0,50.4,81.6
19149,5366.0,12,14,34,9.0,26,21,5.0,40.0,3159.0,49.0,97.0,71,2.4,3.6,8.9,No,7,7,0,1,80.8,255.0,9,29.0,9,26,6.0,3.0,67056.0,29.0,25220,24.9,18.5,0.7,1.0,0.8,0.2,5.3,91.6,1,50.4,15726.0,IA,6958.566569679912,82.0,48.3,84.0
19153,6475.0,13,17,29,8.3,19,21,5.0,95.0,3662.0,57.0,90.0,72,3.1,4.2,8.6,Yes,14,12,2,1,78.9,4868.0,8,184.0,12,30,6.0,2.0,66112.0,43.0,481830,25.0,12.7,6.8,0.4,4.9,0.1,8.4,77.6,3,50.8,21139.0,IA,144657.03031977103,82.0,62.6,95.3
19155,7936.0,14,17,37,7.7,24,20,5.0,46.0,4312.0,57.0,92.0,64,2.8,4.0,9.5,Yes,13,11,2,1,77.7,1272.0,11,150.0,11,30,6.0,2.0,57867.0,40.0,93386,23.7,16.9,1.6,0.7,0.8,0.1,7.9,87.7,1,50.8,24612.0,IA,27504.097457742617,82.0,53.5,84.7
19157,6044.0,12,14,31,8.3,22,20,5.0,86.0,2585.0,62.0,93.0,68,3.2,4.3,9.6,No,10,9,0,1,79.2,226.0,10,38.0,11,25,6.0,3.0,55766.0,50.0,18314,19.9,20.3,1.4,0.4,1.9,0.1,3.4,91.4,1,51.4,9834.0,IA,4516.416404073444,82.0,55.0,84.4
19163,6557.0,13,16,32,8.2,22,22,4.0,88.0,5408.0,55.0,88.0,69,3.7,4.5,10.3,No,12,11,1,1,79.0,1934.0,10,134.0,13,28,5.0,2.0,59461.0,37.0,172509,23.9,15.8,7.4,0.4,2.9,0.1,6.7,80.1,1,50.9,22323.0,IA,47882.89181634639,82.0,57.6,91.7
19167,4588.0,12,12,28,9.3,19,21,6.0,72.0,2359.0,53.0,89.0,68,2.0,3.3,8.8,Yes,9,6,3,0,83.0,209.0,9,29.0,8,25,7.0,3.0,70601.0,25.0,34860,27.1,15.4,0.5,0.6,1.1,0.1,10.9,86.7,2,49.9,17130.0,IA,8756.784358191735,82.0,39.0,80.2
19169,4050.0,13,15,28,7.0,19,24,5.0,69.0,3093.0,65.0,94.0,86,2.0,5.8,9.3,Yes,19,17,2,1,82.3,569.0,6,58.0,16,26,5.0,2.0,61381.0,34.0,97502,16.5,11.6,2.7,0.3,8.5,0.0,3.5,83.5,1,47.6,15164.0,IA,22779.185468785163,82.0,59.0,97.8
19171,8490.0,13,16,34,8.3,27,19,6.0,23.0,2385.0,48.0,94.0,62,3.5,3.9,9.5,No,10,7,2,1,77.9,225.0,10,62.0,11,27,8.0,3.0,52685.0,46.0,17058,24.1,19.5,0.7,8.3,0.5,0.2,9.7,80.9,2,50.2,12863.0,IA,4548.37927336002,82.0,58.4,90.8
19175,8671.0,14,16,39,8.0,25,19,5.0,81.0,2434.0,54.0,92.0,62,3.1,3.9,8.9,No,10,9,1,2,77.6,173.0,12,48.0,12,28,6.0,3.0,47814.0,47.0,12450,22.4,19.9,1.1,0.5,0.7,0.0,2.9,94.1,1,51.3,4917.0,IA,3127.2754648866744,82.0,48.4,85.3
19179,8374.0,16,18,35,6.4,30,18,7.0,66.0,4003.0,48.0,90.0,61,4.6,4.7,9.7,No,15,12,3,1,76.9,526.0,13,78.0,13,31,9.0,3.0,46981.0,40.0,35044,22.4,17.7,3.8,0.8,1.0,0.3,10.9,82.6,3,50.4,10854.0,IA,10171.786923586482,82.0,45.6,79.4
19181,5269.0,11,15,33,8.8,19,21,3.0,54.0,3311.0,56.0,95.0,76,2.8,3.6,9.2,No,9,8,1,1,80.1,475.0,9,35.0,9,27,4.0,2.0,76146.0,15.0,50163,24.7,15.5,0.8,0.3,0.7,0.1,2.8,94.2,0,50.8,19394.0,IA,14295.158163210324,82.0,55.7,93.7
19183,6294.0,12,14,32,8.8,20,20,5.0,72.0,3030.0,55.0,89.0,62,2.9,3.6,10.3,No,8,7,1,0,79.2,254.0,10,66.0,10,28,6.0,3.0,59903.0,29.0,22281,25.2,18.8,0.9,0.3,0.6,0.1,6.3,90.9,2,50.6,15076.0,IA,6630.494288557782,82.0,53.5,87.5
19187,8305.0,14,17,34,7.6,26,21,5.0,46.0,3143.0,41.0,82.0,67,3.8,4.7,8.9,No,12,10,0,1,76.9,528.0,11,54.0,13,29,6.0,2.0,48712.0,29.0,36605,21.7,18.1,4.5,0.5,1.3,0.1,4.8,87.2,1,48.3,12891.0,IA,11906.807964324087,82.0,54.7,92.9
19193,6965.0,16,17,35,7.9,26,19,7.0,61.0,4079.0,48.0,87.0,60,3.2,4.2,9.0,No,13,10,2,1,77.6,1246.0,10,114.0,11,28,9.0,3.0,54528.0,47.0,102429,26.2,14.7,3.2,2.8,2.9,0.2,16.6,73.3,4,50.6,17836.0,IA,32462.320264526617,82.0,52.2,87.8
19197,6590.0,15,15,32,8.6,28,19,6.0,47.0,2907.0,29.0,94.0,61,3.5,4.3,8.8,No,10,8,1,2,79.6,161.0,11,56.0,11,27,8.0,4.0,52803.0,43.0,12784,24.0,22.3,0.7,0.5,0.4,0.2,12.2,85.5,3,49.8,7514.0,IA,3984.282688498195,82.0,53.3,83.7
20001,7302.0,16,16,38,6.2,28,15,9.0,63.0,6372.0,37.0,88.0,65,4.9,4.1,9.5,No,11,9,2,1,77.4,197.0,15,75.0,15,29,10.0,5.0,42957.0,20.0,12519,22.8,20.2,2.0,1.0,0.8,0.0,3.5,90.3,0,51.0,7642.0,KS,5021.0,271.0,42.6,73.2
20005,9029.0,16,19,43,7.2,32,17,7.0,49.0,6492.0,26.0,85.0,64,5.2,4.8,9.7,No,10,9,0,0,76.5,246.0,10,102.0,17,35,9.0,4.0,45941.0,30.0,16332,23.6,16.8,4.8,0.7,0.6,0.1,3.1,88.4,0,51.4,5780.0,KS,4949.0,271.0,42.6,81.3
20009,7474.0,17,17,39,7.6,25,16,12.0,56.0,4126.0,32.0,85.0,56,3.6,4.3,7.9,No,12,8,2,3,78.5,336.0,11,58.0,13,27,15.0,6.0,46934.0,29.0,26476,23.9,18.7,1.4,0.9,0.3,0.1,15.0,81.3,3,50.7,8788.0,KS,7553.0,271.0,40.9,73.1
20011,8921.0,17,20,36,7.1,30,16,10.0,68.0,5649.0,47.0,91.0,60,4.5,4.6,9.5,No,12,10,3,1,75.6,237.0,12,58.0,16,30,13.0,5.0,41847.0,28.0,14754,25.9,19.3,2.9,1.0,1.2,0.0,2.5,90.1,0,50.6,7278.0,KS,5438.0,271.0,34.9,64.5
20015,7221.0,13,18,35,7.9,27,18,8.0,69.0,4036.0,47.0,88.0,73,3.8,4.0,9.6,Yes,11,8,2,1,77.7,856.0,10,162.0,12,32,9.0,5.0,65561.0,23.0,66878,25.8,14.7,1.9,1.1,1.4,0.1,4.8,88.9,0,49.8,26664.0,KS,22135.0,271.0,45.1,77.9
20021,8979.0,16,20,39,7.7,29,15,11.0,20.0,3529.0,40.0,91.0,64,3.9,4.2,9.9,No,11,9,1,1,75.4,370.0,14,169.0,14,33,13.0,5.0,42469.0,28.0,20115,23.3,18.8,0.8,4.2,0.5,0.3,2.6,88.0,0,50.6,10599.0,KS,7257.0,271.0,44.1,72.7
20027,8200.0,13,15,33,7.9,29,16,7.0,123.0,4227.0,32.0,94.0,72,3.8,3.6,8.3,No,8,6,0,2,78.8,106.0,12,72.0,12,28,8.0,4.0,50634.0,20.0,7958,23.1,22.6,1.0,0.7,0.5,0.1,2.4,94.1,0,50.3,4228.0,KS,2415.0,271.0,53.1,86.9
20035,9308.0,16,18,38,6.9,26,14,11.0,50.0,3673.0,39.0,83.0,61,3.8,4.5,9.3,No,12,10,2,1,75.7,573.0,11,81.0,14,32,13.0,5.0,46703.0,20.0,35361,23.9,17.8,2.7,2.3,1.9,0.5,11.1,79.3,2,49.8,11256.0,KS,12291.0,271.0,45.3,76.9
20041,7893.0,13,17,34,8.1,28,17,9.0,42.0,4864.0,21.0,92.0,64,3.8,4.2,8.8,Yes,10,9,1,1,77.4,257.0,10,181.0,13,31,11.0,5.0,52562.0,25.0,18902,24.1,19.3,0.9,0.8,0.7,0.1,4.8,90.6,0,49.9,12700.0,KS,5803.0,271.0,49.6,78.9
20045,5420.0,13,15,28,7.3,17,22,10.0,86.0,3253.0,56.0,84.0,83,3.2,5.2,9.8,No,20,19,2,1,80.4,891.0,6,79.0,17,28,12.0,4.0,56007.0,24.0,120793,18.8,11.7,4.3,2.7,5.1,0.1,6.4,78.3,1,50.1,12205.0,KS,33273.0,271.0,67.6,99.9
20051,7363.0,13,16,32,7.7,24,19,8.0,69.0,4060.0,45.0,90.0,81,2.5,5.1,7.5,Yes,14,12,1,1,78.8,285.0,7,29.0,14,29,10.0,4.0,49715.0,36.0,28689,21.7,14.9,1.1,0.4,1.9,0.1,5.7,89.6,1,49.7,7272.0,KS,8301.0,271.0,48.1,87.8
20053,8807.0,13,14,36,7.7,25,18,8.0,63.0,7781.0,26.0,84.0,57,3.1,4.2,7.8,No,9,8,0,1,75.8,102.0,11,200.0,12,30,9.0,5.0,51355.0,5.0,6330,18.7,20.4,5.1,0.8,0.6,0.0,6.1,85.9,1,43.6,3515.0,KS,2406.0,271.0,51.7,78.0
20055,6468.0,19,18,37,8.6,28,14,14.0,57.0,5607.0,44.0,81.0,50,2.7,3.7,7.6,Yes,15,8,7,1,79.8,330.0,9,67.0,7,31,19.0,6.0,54534.0,20.0,37084,30.7,10.6,3.0,1.3,4.5,0.1,50.3,40.9,12,48.6,6834.0,KS,12874.0,271.0,48.0,81.2
20057,6254.0,22,17,33,8.9,24,15,16.0,47.0,3330.0,37.0,91.0,45,2.8,3.8,7.6,Yes,15,8,6,1,78.9,318.0,10,53.0,6,31,21.0,7.0,50080.0,26.0,34381,30.2,11.0,2.2,1.6,1.6,0.2,55.2,39.7,14,48.3,6532.0,KS,11997.0,271.0,40.3,81.7
20059,6907.0,15,20,34,6.7,26,16,8.0,47.0,4555.0,34.0,89.0,62,3.7,3.6,9.4,Yes,14,12,1,2,77.4,336.0,9,90.0,13,31,9.0,4.0,55330.0,30.0,25733,24.5,16.4,1.2,1.0,0.6,0.0,4.3,91.0,0,50.2,13542.0,KS,8047.0,271.0,48.4,87.4
20061,9109.0,17,18,36,6.5,24,18,9.0,28.0,3439.0,23.0,87.0,73,5.0,3.3,8.8,Yes,18,13,4,1,75.7,355.0,7,100.0,17,33,12.0,4.0,52012.0,11.0,33855,31.2,8.2,17.3,1.3,3.4,0.9,16.9,55.7,2,47.3,4011.0,KS,11203.0,271.0,73.9,96.5
20079,6841.0,14,15,33,8.1,24,14,10.0,83.0,2199.0,51.0,89.0,69,4.0,4.1,9.2,No,10,9,1,1,78.9,411.0,10,31.0,12,29,12.0,5.0,55470.0,31.0,34544,24.5,19.0,1.7,0.9,0.9,0.1,12.1,82.5,1,50.8,10724.0,KS,11583.0,271.0,43.7,64.4
20085,8430.0,14,15,37,8.3,28,17,9.0,68.0,4934.0,31.0,94.0,69,3.1,3.6,9.3,No,9,7,2,1,76.8,177.0,11,46.0,11,31,11.0,5.0,49779.0,54.0,13318,25.2,18.6,0.7,8.5,0.6,0.0,4.4,84.1,0,50.1,10217.0,KS,4570.0,271.0,59.8,85.9
20091,4287.0,9,12,27,8.6,16,20,6.0,120.0,3878.0,55.0,90.0,84,3.0,4.0,9.8,No,11,10,1,1,82.0,4235.0,8,125.0,11,25,8.0,3.0,83516.0,27.0,591178,24.7,14.0,4.8,0.4,5.1,0.0,7.7,80.0,2,50.9,20862.0,KS,174328.0,271.0,72.9,99.9
20099,10198.0,17,21,35,7.2,29,16,10.0,73.0,3703.0,30.0,91.0,58,4.5,4.2,9.9,Yes,15,11,3,2,75.4,368.0,12,127.0,16,31,12.0,5.0,46819.0,11.0,20145,23.5,19.0,4.0,2.3,0.5,0.1,4.5,85.4,0,50.5,11309.0,KS,7771.0,271.0,47.1,70.4
20103,6216.0,14,16,37,7.4,25,17,7.0,45.0,4740.0,43.0,92.0,69,3.9,3.9,10.1,Yes,12,10,1,1,79.0,890.0,10,240.0,13,35,8.0,3.0,70740.0,34.0,81095,23.8,14.0,9.1,0.9,1.5,0.2,6.9,78.9,1,46.7,22154.0,KS,23665.0,271.0,57.9,89.1
20113,7075.0,12,14,32,8.2,23,16,9.0,73.0,3075.0,51.0,92.0,72,2.8,3.5,8.8,No,8,6,0,3,78.2,384.0,10,21.0,11,28,11.0,5.0,55686.0,23.0,28708,23.3,19.2,1.1,0.6,1.0,0.1,4.1,91.6,0,50.9,12692.0,KS,9312.0,271.0,50.9,89.0
20121,7183.0,15,16,37,8.5,27,16,7.0,46.0,4331.0,39.0,93.0,68,3.7,4.1,9.7,Yes,13,12,1,2,78.2,410.0,12,45.0,12,31,8.0,4.0,69327.0,23.0,33461,24.8,16.5,1.3,0.8,0.5,0.0,3.3,92.6,0,50.3,16705.0,KS,9377.0,271.0,45.3,78.2
20125,10447.0,17,19,40,6.9,32,16,12.0,31.0,4516.0,42.0,87.0,67,5.2,4.6,10.1,Yes,15,12,2,2,74.6,599.0,14,36.0,17,33,14.0,6.0,45808.0,24.0,32556,23.7,19.7,5.3,3.5,1.0,0.2,6.3,79.7,2,50.5,15403.0,KS,10789.0,271.0,44.0,77.0
20143,8394.0,12,14,34,8.1,27,17,8.0,34.0,2636.0,39.0,90.0,64,3.1,3.4,8.2,No,7,6,1,1,75.7,97.0,12,798.0,11,30,10.0,5.0,46585.0,28.0,5863,22.7,19.7,1.1,0.6,0.3,0.0,2.8,93.8,0,48.4,6091.0,KS,1429.0,271.0,38.5,67.9
20145,9119.0,14,15,34,8.2,25,17,9.0,89.0,4536.0,41.0,91.0,57,3.3,3.2,7.7,No,9,8,0,2,76.6,111.0,12,116.0,11,31,11.0,4.0,47677.0,29.0,6680,17.2,20.4,5.3,1.0,0.4,0.1,7.9,84.0,3,44.1,2209.0,KS,2556.0,271.0,50.0,80.1
20149,5765.0,13,16,31,8.7,22,20,7.0,63.0,3631.0,37.0,93.0,73,3.1,3.9,9.1,Yes,10,7,2,1,80.1,224.0,10,82.0,11,28,9.0,4.0,65956.0,29.0,23908,28.9,13.9,1.1,1.0,1.0,0.1,5.3,89.7,1,50.3,12728.0,KS,6964.0,271.0,37.5,72.1
20155,7650.0,16,17,39,7.6,27,14,10.0,59.0,3352.0,23.0,87.0,60,3.9,3.9,8.8,Yes,12,9,2,1,77.8,910.0,12,56.0,14,32,13.0,5.0,48588.0,36.0,62510,22.6,19.4,3.1,0.9,0.6,0.1,9.4,84.3,1,49.7,20191.0,KS,22234.0,271.0,47.9,80.9
20161,4506.0,14,15,25,5.7,16,23,9.0,65.0,2356.0,57.0,82.0,84,3.0,4.7,9.0,Yes,23,17,7,1,81.3,399.0,5,23.0,18,28,10.0,5.0,50212.0,20.0,74172,16.6,9.2,6.4,0.8,5.0,0.3,8.3,76.7,1,46.7,9846.0,KS,16092.0,271.0,35.7,87.1
20169,7614.0,15,16,37,7.8,28,16,11.0,83.0,3314.0,46.0,88.0,60,3.2,4.0,8.5,No,15,12,1,2,78.2,737.0,10,20.0,13,28,13.0,5.0,50072.0,26.0,54734,23.5,17.4,3.2,0.8,2.4,0.1,11.3,80.2,2,50.4,8113.0,KS,16697.0,271.0,46.6,73.1
20173,7934.0,15,19,34,7.2,24,16,11.0,87.0,3097.0,48.0,81.0,68,4.2,4.6,10.0,Yes,14,11,2,1,77.5,6413.0,11,182.0,14,34,14.0,4.0,54176.0,42.0,513687,25.9,14.0,8.8,1.3,4.6,0.1,14.6,68.1,2,50.5,38168.0,KS,168057.0,271.0,52.1,86.3
20175,6732.0,23,17,36,9.5,25,15,21.0,53.0,4709.0,36.0,88.0,39,3.5,3.8,7.2,No,16,10,7,1,80.0,174.0,8,125.0,6,32,28.0,8.0,46541.0,25.0,22159,31.3,9.7,3.9,1.7,2.9,0.3,61.6,30.0,18,48.7,2623.0,KS,7955.0,271.0,50.5,81.9
20177,8644.0,15,16,36,7.4,24,15,9.0,70.0,3997.0,56.0,86.0,66,3.7,4.3,9.6,Yes,14,11,2,1,77.2,2571.0,11,151.0,14,30,11.0,4.0,56810.0,33.0,178187,23.9,17.6,7.9,1.4,1.5,0.1,12.4,73.9,1,51.5,28157.0,KS,59351.0,271.0,57.9,88.9
20191,7519.0,15,16,40,7.5,29,16,9.0,39.0,3310.0,44.0,92.0,67,3.8,4.8,9.1,Yes,11,8,1,2,78.1,313.0,12,57.0,13,32,11.0,5.0,53212.0,47.0,23159,24.6,18.1,1.1,1.3,0.5,0.0,5.4,89.6,0,49.9,15168.0,KS,6561.0,271.0,40.5,71.1
20209,9230.0,21,23,39,6.4,30,15,17.0,42.0,6102.0,43.0,75.0,48,5.2,4.6,10.1,No,20,17,4,1,76.2,2210.0,13,277.0,17,36,22.0,5.0,46032.0,39.0,165288,28.0,12.0,22.2,1.4,5.0,0.3,29.0,40.9,7,50.5,9549.0,KS,53736.0,271.0,51.9,76.0
21001,9141.0,23,23,38,7.4,36,15,7.0,36.0,5036.0,26.0,97.0,49,6.3,5.1,10.4,No,12,10,2,0,76.4,303.0,17,55.0,16,36,8.0,4.0,35026.0,59.0,19485,20.4,17.9,3.0,0.3,0.4,0.0,1.9,93.2,0,50.2,14077.0,KY,7515.762159182196,336.0,37.8,61.2
21003,10513.0,20,22,34,8.3,35,15,7.0,15.0,6111.0,39.0,92.0,48,4.1,4.6,10.6,No,13,9,2,4,74.3,366.0,13,82.0,13,39,8.0,4.0,40955.0,37.0,20933,23.6,17.4,1.1,0.3,0.3,0.0,2.0,95.2,1,50.6,15705.0,KY,8213.946433859417,336.0,39.9,70.2
21005,9656.0,17,19,37,8.2,32,15,5.0,32.0,4764.0,46.0,99.0,58,4.2,3.9,10.9,No,10,9,1,0,75.0,376.0,16,88.0,11,35,6.0,3.0,53113.0,23.0,22544,24.1,15.3,2.0,0.2,0.5,0.0,1.8,93.9,0,51.0,8932.0,KY,8264.749027961536,336.0,62.5,99.4
21009,8780.0,21,23,33,7.7,33,14,7.0,84.0,4244.0,47.0,95.0,51,4.6,4.7,10.8,No,14,12,2,2,76.0,699.0,13,50.0,15,40,8.0,4.0,41477.0,43.0,43801,23.6,17.4,4.0,0.4,0.9,0.2,3.2,90.3,0,51.6,26685.0,KY,16419.80026984965,336.0,44.3,77.5
21011,11816.0,24,25,37,7.7,35,13,8.0,8.0,5931.0,37.0,91.0,47,7.8,4.4,10.0,Yes,18,15,2,4,73.3,249.0,15,129.0,17,40,9.0,5.0,40507.0,46.0,12378,25.5,16.5,1.3,0.3,0.2,0.1,1.6,95.3,0,50.2,11591.0,KY,4453.005884271297,336.0,52.4,90.2
21013,14301.0,32,30,36,5.7,40,12,7.0,41.0,11488.0,36.0,96.0,42,7.8,5.6,9.7,No,19,16,3,1,71.2,695.0,19,43.0,22,40,9.0,3.0,28150.0,47.0,26894,21.1,18.8,2.4,0.2,0.4,0.0,1.1,94.2,0,51.1,17926.0,KY,10773.590174348034,336.0,45.9,70.2
