FIPS_x,Years of Potential Life Lost Rate (premature death),% Fair/Poor Health,percent_smokers,percent_obese,Food Environment Index,% Physically Inactive,percent Excessive Drinking,PCP Rate,Preventable Hosp stays Rate,Percent Vaccinated Flu,High School Graduation Rate,Percent Some College,Percent Unemployed,Income Ratio,Average Daily PM2.5,Percent Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,Life Expectancy,Percent Diabetic,HIV Prevalence Rate,Percent Food Insecure,Percent Insufficient Sleep,Percent Uninsured Adults,Percent Uninsured children,Median Household Income,Segregation index black/white,Segregation Index non-white/ white,Population,percent < 18,percent 65 and over,percent African American,percent American Indian/Alaskan Native,percent Asian,percent Native Hawaiian/Other Pacific Islander,percent Hispanic,percent Non-Hispanic White,percent Not Proficient in English,percent Female,number Rural,Masks,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,water,cases,deaths
4017,12724.0,24,21,33,4.5,27,15,57.0,3384.0,36.0,81.0,52,7.6,5.9,5.7,25,12,9,8,75.4,14,138.0,22,35,17.0,8.0,40883.0,63.0,81.0,108956,27.0,17.6,0.8,45.8,0.7,0.1,11.3,41.7,4,50.0,58171.0,0.0,69.2,95.6,0,47285.23949893917,902.0
4019,7282.0,16,14,25,7.5,18,17,82.0,3016.0,45.0,78.0,67,4.5,4.8,7.9,20,16,4,1,79.6,9,276.0,14,31,13.0,7.0,51392.0,41.0,32.0,1022769,21.2,19.2,3.4,4.3,3.3,0.2,37.3,51.8,4,50.8,73750.0,0.0,65.1,95.4,1,309601.8823627845,3803.0
4021,6902.0,20,15,33,7.6,24,16,16.0,3066.0,40.0,72.0,54,5.0,4.2,11.7,16,13,4,1,81.6,12,253.0,14,35,13.0,7.0,53114.0,39.0,34.0,430237,23.0,19.8,4.4,6.7,1.9,0.4,30.1,56.9,4,47.9,82311.0,0.0,50.3,78.9,1,152974.58112288197,1645.0
4023,4892.0,25,16,23,8.1,18,14,43.0,2100.0,31.0,91.0,56,9.5,4.6,7.6,23,17,6,1,83.2,9,121.0,8,31,18.0,9.0,39265.0,50.0,15.0,46212,27.3,17.4,0.4,1.4,0.8,0.1,83.4,14.9,12,51.9,12748.0,0.0,97.1,99.9,1,19360.38821374701,228.0
4025,8043.0,14,15,24,6.8,21,16,62.0,2158.0,41.0,85.0,61,4.5,4.1,5.1,18,15,3,1,78.7,10,124.0,16,30,14.0,10.0,49860.0,51.0,23.0,228168,16.6,30.8,0.7,2.1,1.1,0.1,14.5,80.6,2,51.1,70057.0,0.0,48.5,74.1,1,58911.29951102646,1195.0
4027,5834.0,26,15,33,6.9,26,15,41.0,3861.0,38.0,88.0,54,17.0,4.4,8.0,19,13,7,1,83.1,14,159.0,16,30,17.0,11.0,46013.0,51.0,19.0,207534,25.4,18.3,1.9,2.3,1.5,0.3,63.9,30.8,15,48.4,20416.0,0.0,64.3,78.5,1,69923.37152248123,1167.0
5001,11516.0,24,19,33,5.7,35,13,49.0,6718.0,38.0,82.0,51,3.3,4.9,10.0,9,8,1,0,74.1,15,222.0,19,36,11.0,4.0,43752.0,47.0,46.0,17967,22.8,19.0,24.6,0.3,1.0,0.0,3.1,69.5,0,51.4,6601.0,254.0,56.3,80.4,0,6856.574049872026,93.0
5003,10396.0,23,20,40,6.2,42,13,44.0,7446.0,40.0,90.0,50,5.7,5.4,9.6,12,10,2,1,74.4,16,92.0,19,33,10.0,4.0,40495.0,29.0,24.0,20283,22.9,19.8,24.6,0.7,0.3,0.1,5.4,68.3,1,51.4,11294.0,254.0,49.3,79.6,1,6063.755981833147,80.0
5007,6339.0,20,18,32,8.3,25,17,59.0,3355.0,49.0,90.0,61,2.9,4.1,10.4,11,8,3,1,79.6,10,125.0,11,30,13.0,4.0,64728.0,47.0,33.0,266300,26.6,13.2,1.8,1.9,4.0,0.6,16.7,73.3,3,50.3,55689.0,254.0,51.5,76.5,1,76212.54660044191,964.0
5011,11705.0,29,23,40,6.5,37,12,55.0,6652.0,48.0,90.0,46,4.7,5.8,9.8,18,14,4,2,73.5,15,110.0,21,38,14.0,5.0,35950.0,16.0,16.0,10864,24.1,18.9,27.4,1.6,0.5,0.0,15.6,55.2,3,51.2,5707.0,254.0,57.3,87.0,1,3543.817196544242,57.0
5013,12890.0,24,21,35,4.6,35,14,39.0,5381.0,31.0,92.0,53,3.9,4.8,9.7,12,10,1,0,73.3,15,265.0,18,36,10.0,4.0,42484.0,10.0,10.0,5247,18.7,21.1,21.4,0.7,0.2,0.0,4.2,72.1,0,49.9,5368.0,254.0,35.6,55.8,0,1178.2151289480696,14.0
5015,10142.0,22,19,32,8.1,32,13,58.0,3579.0,43.0,82.0,44,3.3,3.9,9.4,17,12,4,3,76.4,13,252.0,13,34,17.0,6.0,38297.0,74.0,24.0,27944,22.0,22.7,0.5,1.3,1.3,0.9,15.3,79.6,4,50.5,19990.0,254.0,45.1,63.0,1,7183.522906060169,120.0
5017,13365.0,29,23,41,2.9,30,11,110.0,10147.0,21.0,87.0,42,6.5,6.9,10.0,18,15,3,1,73.6,14,349.0,27,37,12.0,4.0,31810.0,44.0,42.0,10636,22.2,19.6,53.3,0.5,0.7,0.0,5.4,39.6,2,49.9,6405.0,254.0,55.4,89.4,0,3104.1689486792384,63.0
5019,9510.0,23,21,33,5.1,34,15,44.0,4286.0,48.0,84.0,60,4.0,4.9,10.1,15,13,2,1,75.8,13,138.0,20,33,10.0,4.0,40536.0,31.0,27.0,22293,19.0,16.1,24.0,0.7,0.6,0.1,4.8,68.6,1,52.6,12504.0,254.0,49.2,86.2,1,6308.432391235481,90.0
5023,10614.0,18,18,34,7.7,37,14,59.0,4033.0,45.0,92.0,47,4.9,4.5,10.1,11,9,2,1,75.7,14,96.0,15,31,11.0,5.0,43170.0,74.0,27.0,25048,19.1,26.5,0.4,0.7,0.5,0.0,2.4,94.7,0,50.9,19613.0,254.0,44.1,71.9,0,7890.044478369039,142.0
5025,12142.0,21,19,35,7.2,32,14,12.0,3659.0,41.0,96.0,52,4.4,4.3,9.8,8,7,1,1,73.5,15,157.0,17,33,9.0,4.0,47812.0,23.0,25.0,8202,22.0,20.5,11.2,0.5,0.2,0.0,2.3,84.6,0,50.7,8689.0,254.0,52.7,73.8,0,2630.9960620371635,40.0
5027,9750.0,24,21,34,6.0,34,14,59.0,6490.0,46.0,91.0,55,5.0,6.3,9.8,12,10,2,1,74.8,14,161.0,23,37,11.0,4.0,38488.0,30.0,26.0,23627,20.7,17.2,35.4,0.5,1.1,0.0,2.6,59.3,1,51.6,14114.0,254.0,47.9,76.3,1,6577.575116541697,104.0
5029,10403.0,22,21,37,6.9,35,14,62.0,3927.0,23.0,86.0,48,4.7,5.1,10.2,15,12,3,1,74.6,16,143.0,18,34,11.0,4.0,43519.0,39.0,29.0,20916,22.6,19.5,11.2,0.8,0.5,0.0,3.9,81.6,1,50.9,15001.0,254.0,52.9,79.3,1,6355.950968982744,77.0
5031,8357.0,21,21,37,6.8,32,14,117.0,6517.0,48.0,93.0,63,3.0,4.7,10.8,15,13,2,1,76.7,13,143.0,18,31,12.0,4.0,49355.0,45.0,40.0,107115,25.0,13.6,15.4,0.5,1.3,0.1,5.2,76.3,1,51.4,31024.0,254.0,44.4,72.9,0,45820.88757122729,374.0
5033,9553.0,21,20,36,7.5,29,16,42.0,4491.0,42.0,90.0,54,3.5,4.1,10.3,14,10,4,1,75.7,13,90.0,14,34,12.0,4.0,44850.0,49.0,35.0,62996,24.7,16.2,1.3,2.6,1.6,0.1,7.9,84.2,1,50.6,32189.0,254.0,45.3,74.3,1,18472.575527436507,289.0
5035,12013.0,25,24,41,5.8,37,13,37.0,5191.0,39.0,89.0,53,4.3,4.8,10.1,19,15,4,1,73.4,16,523.0,25,36,9.0,3.0,39272.0,52.0,48.0,48750,27.4,13.6,53.4,0.4,0.7,0.1,2.6,41.9,0,52.5,10632.0,254.0,43.2,67.2,0,16469.196474986446,241.0
5037,12113.0,23,21,37,6.6,38,13,41.0,7218.0,39.0,92.0,42,4.0,4.6,10.2,14,13,1,1,73.0,14,182.0,19,34,10.0,4.0,41661.0,51.0,47.0,16863,23.7,18.4,23.2,0.4,0.6,0.0,2.0,72.5,0,51.8,10148.0,254.0,51.5,78.6,0,5666.501677047283,100.0
5041,14255.0,30,25,39,4.1,33,11,59.0,8293.0,35.0,87.0,42,4.8,5.2,10.0,16,14,2,1,71.9,16,204.0,27,40,12.0,4.0,33228.0,28.0,26.0,11764,25.8,18.4,46.1,0.4,0.6,0.1,6.7,45.2,2,53.0,4087.0,254.0,60.3,91.4,1,3615.4182077431137,43.0
5043,10744.0,24,21,38,5.6,33,14,64.0,8042.0,41.0,88.0,58,5.2,6.2,9.8,18,17,2,0,74.9,15,102.0,23,37,11.0,4.0,41339.0,23.0,22.0,18547,21.7,17.0,28.1,0.5,0.7,0.0,3.5,66.3,0,51.2,8997.0,254.0,48.5,72.5,0,5488.310740856597,79.0
5045,7532.0,19,18,36,7.3,29,16,50.0,3879.0,45.0,93.0,67,3.3,4.6,10.6,15,13,2,1,77.0,11,136.0,16,35,10.0,4.0,51535.0,32.0,31.0,123654,23.3,12.1,11.9,0.7,1.3,0.1,4.1,80.2,1,51.1,43891.0,254.0,48.0,82.9,0,42139.641501900056,350.0
5047,11577.0,21,21,32,7.5,38,15,34.0,5115.0,39.0,97.0,52,3.5,5.3,9.8,14,12,2,1,74.3,14,81.0,16,33,12.0,4.0,41140.0,15.0,21.0,17890,23.2,19.0,0.8,1.5,1.1,0.1,3.1,92.0,0,50.1,14972.0,254.0,48.0,73.6,0,4437.804202989989,80.0
5051,10995.0,21,19,31,6.7,35,15,88.0,4798.0,52.0,85.0,62,4.0,5.1,9.9,17,15,2,1,74.8,13,222.0,17,35,13.0,4.0,44662.0,54.0,38.0,98658,20.2,23.7,8.5,0.8,0.8,0.1,5.7,82.1,1,51.9,35436.0,254.0,46.5,76.5,0,26720.88645319577,566.0
5053,8453.0,19,19,39,7.9,36,15,11.0,5170.0,52.0,89.0,60,3.2,5.1,10.0,10,8,1,1,76.1,14,133.0,14,33,8.0,3.0,54819.0,33.0,12.0,18165,22.5,17.6,2.7,0.5,0.4,0.1,2.6,92.6,0,50.5,13395.0,254.0,46.0,71.6,0,5156.356972487279,65.0
5055,10958.0,21,21,35,7.0,37,16,58.0,6538.0,44.0,96.0,56,3.7,4.2,10.8,12,10,1,1,73.9,16,91.0,16,35,10.0,3.0,46029.0,73.0,38.0,45053,24.5,15.8,1.5,0.6,0.4,0.5,2.8,93.1,0,50.7,17470.0,254.0,42.8,72.3,0,19091.55323175395,189.0
5057,9144.0,28,22,36,5.8,35,12,27.0,5155.0,39.0,82.0,49,3.5,4.5,10.1,16,13,2,2,76.5,15,95.0,20,37,14.0,4.0,39505.0,42.0,34.0,21861,25.7,17.6,29.5,0.7,0.6,0.2,12.8,54.9,4,52.1,12609.0,254.0,35.1,52.8,1,5559.640423301182,79.0
5059,11944.0,20,19,35,7.2,36,16,21.0,6175.0,54.0,92.0,51,3.7,4.5,10.2,14,12,1,1,73.5,13,238.0,16,32,9.0,3.0,42329.0,69.0,54.0,33574,20.5,18.6,11.0,0.6,0.4,0.1,3.5,82.8,1,47.8,21719.0,254.0,42.6,68.9,1,12907.94105216906,157.0
5061,10932.0,27,23,37,5.8,37,12,45.0,4569.0,41.0,97.0,57,3.0,5.0,10.0,13,10,2,1,73.6,16,120.0,17,36,15.0,5.0,36744.0,34.0,28.0,13478,26.2,17.4,20.0,1.6,0.6,0.1,12.9,64.0,3,51.7,9310.0,254.0,52.4,80.7,1,4572.268478005862,58.0
5063,9502.0,22,21,34,7.2,29,15,86.0,4816.0,48.0,88.0,55,4.2,4.4,10.2,14,11,3,1,75.8,13,111.0,16,35,12.0,4.0,42332.0,48.0,46.0,37504,24.1,17.3,2.1,0.7,0.9,0.2,6.5,88.6,2,51.2,25134.0,254.0,40.1,66.9,1,12620.015465881814,229.0
5067,11992.0,25,24,37,5.9,36,14,41.0,7342.0,49.0,89.0,41,5.8,5.0,10.2,14,9,3,2,72.8,14,303.0,21,36,11.0,4.0,36235.0,44.0,37.0,17135,20.3,17.6,17.3,0.7,0.5,0.2,2.9,77.0,0,50.6,11709.0,254.0,38.0,71.0,1,7136.803187682169,74.0
5069,12515.0,27,22,42,5.4,35,13,63.0,4799.0,39.0,81.0,49,5.2,5.0,10.4,17,15,1,1,73.1,18,458.0,26,39,9.0,3.0,38677.0,62.0,61.0,69115,22.3,16.8,56.6,0.4,0.9,0.1,2.1,38.8,0,50.6,23940.0,254.0,45.7,71.7,0,21933.160488885296,310.0
5071,9704.0,25,22,36,7.8,31,15,53.0,4532.0,46.0,91.0,39,4.2,4.6,9.8,15,11,4,2,75.8,13,51.0,15,33,15.0,5.0,39798.0,52.0,30.0,26552,24.9,16.3,1.6,1.2,2.3,0.1,14.3,79.1,3,50.3,18227.0,254.0,49.1,74.2,1,8041.711832179956,97.0
5073,10773.0,26,21,41,5.6,39,12,44.0,5314.0,29.0,93.0,46,5.1,6.5,9.7,14,11,1,2,75.8,17,99.0,23,38,12.0,5.0,33378.0,23.0,23.0,6862,18.8,23.1,36.4,0.5,0.5,0.0,2.5,59.3,0,51.1,7645.0,254.0,38.8,56.3,1,1484.657354818272,30.0
5077,10710.0,29,26,39,3.2,32,13,21.0,5435.0,33.0,80.0,34,4.8,6.4,10.1,17,16,1,1,75.4,14,662.0,28,40,11.0,3.0,28875.0,35.0,36.0,9176,18.6,19.2,54.2,0.6,0.6,0.0,2.6,40.9,0,43.5,6620.0,254.0,34.3,66.5,1,3308.9015989772697,67.0
5079,8773.0,24,23,35,5.5,32,15,15.0,5131.0,40.0,95.0,29,4.2,4.6,10.0,14,11,3,0,75.6,14,330.0,21,36,13.0,5.0,43821.0,40.0,37.0,13646,17.6,15.0,30.4,0.5,0.3,0.0,3.6,64.3,1,38.1,14134.0,254.0,35.4,68.4,0,5397.089581695829,70.0
5081,11423.0,23,20,37,7.0,36,13,24.0,5582.0,44.0,85.0,48,4.8,5.0,10.1,8,7,1,1,73.7,15,209.0,18,36,11.0,4.0,42063.0,23.0,21.0,12359,21.9,20.7,19.4,1.6,0.4,0.1,3.7,73.0,0,51.9,9025.0,254.0,30.5,56.9,0,3829.320729576871,108.0
5083,10776.0,21,20,38,7.5,37,15,23.0,4187.0,27.0,92.0,46,3.8,4.2,9.9,11,8,3,1,74.4,15,81.0,16,34,11.0,3.0,37676.0,55.0,29.0,21722,21.9,19.3,1.4,1.2,2.3,0.0,3.2,90.2,1,50.3,15875.0,254.0,46.1,74.6,1,5927.574090961507,86.0
5085,10149.0,18,19,41,7.7,29,16,17.0,4965.0,47.0,91.0,61,3.3,4.0,10.7,12,9,2,2,74.6,14,99.0,14,34,9.0,3.0,54378.0,62.0,32.0,72898,26.0,13.1,6.2,0.7,0.9,0.1,4.7,85.8,1,50.6,30632.0,254.0,47.4,83.7,1,23576.67814377607,268.0
5091,11329.0,21,21,37,5.9,34,13,64.0,5206.0,44.0,87.0,53,4.3,5.0,10.1,16,13,2,1,74.2,12,271.0,20,37,10.0,3.0,44325.0,50.0,48.0,43984,23.9,16.5,24.9,0.8,0.5,0.1,3.4,68.8,0,50.7,17390.0,254.0,15.6,30.2,1,11457.47481844414,205.0
5093,13761.0,27,22,42,5.7,39,13,40.0,8463.0,41.0,87.0,48,5.9,5.2,10.7,17,15,3,0,71.5,15,209.0,24,37,11.0,3.0,39678.0,55.0,53.0,42159,26.3,14.5,35.5,0.4,0.5,0.0,4.3,58.1,1,51.4,16857.0,254.0,39.9,73.8,0,16022.855696062436,229.0
5095,15805.0,28,22,37,5.7,36,11,56.0,5747.0,24.0,90.0,40,4.3,5.5,10.1,17,14,2,1,70.6,17,207.0,24,38,12.0,4.0,32427.0,14.0,13.0,7085,21.2,23.1,40.1,0.6,0.7,0.0,2.8,54.2,0,53.1,5621.0,254.0,57.8,77.7,1,2296.7347425478924,38.0
5099,11526.0,28,24,35,5.3,35,11,24.0,6526.0,39.0,93.0,50,3.5,4.1,10.0,13,9,3,1,73.9,15,70.0,23,36,10.0,4.0,46687.0,12.0,11.0,8327,22.5,20.4,30.7,0.4,0.4,0.0,4.2,62.6,0,50.3,6224.0,254.0,44.7,66.3,1,2707.2935525302505,46.0
5103,11640.0,23,21,36,5.3,31,12,54.0,4456.0,45.0,91.0,54,4.6,5.5,9.9,15,13,1,1,73.7,15,226.0,23,38,9.0,3.0,39576.0,29.0,29.0,23868,22.6,19.8,39.6,0.5,0.5,0.0,2.3,55.4,0,52.5,14719.0,254.0,53.3,79.9,1,6649.499738882976,121.0
5105,9980.0,20,20,35,7.4,32,15,10.0,4579.0,41.0,91.0,56,4.2,3.8,10.0,10,5,4,1,75.2,14,58.0,15,32,12.0,5.0,44118.0,49.0,13.0,10348,22.2,19.7,1.9,0.9,0.3,0.0,2.9,92.2,0,50.5,10445.0,254.0,52.1,80.3,1,2967.50764562576,42.0
5107,14942.0,31,26,45,2.4,36,10,37.0,5891.0,20.0,86.0,48,5.8,5.1,10.2,19,16,3,0,71.6,16,303.0,30,37,11.0,3.0,27663.0,30.0,31.0,18572,25.9,18.3,61.8,0.4,0.5,0.0,2.0,34.4,0,52.9,10436.0,254.0,49.0,77.9,0,5846.871540365113,104.0
5109,7751.0,22,20,35,7.0,37,14,37.0,5732.0,30.0,87.0,59,4.1,4.3,9.8,13,11,2,1,76.5,14,76.0,15,32,15.0,7.0,37493.0,33.0,17.0,10726,21.6,19.7,3.3,1.1,0.8,0.0,6.5,87.4,2,49.9,11291.0,254.0,45.1,81.2,0,2885.7719699490094,48.0
5111,12687.0,24,23,37,5.7,39,15,17.0,8160.0,45.0,82.0,45,4.1,4.1,10.5,15,10,4,1,72.0,16,95.0,18,35,12.0,4.0,39778.0,49.0,30.0,24154,24.1,17.6,8.2,0.4,0.3,0.0,3.0,86.7,0,51.4,17488.0,254.0,45.5,73.0,0,9771.64647405862,138.0
5115,8236.0,22,20,36,7.3,34,16,63.0,5185.0,45.0,91.0,54,4.4,4.9,10.2,14,11,3,1,77.0,12,87.0,16,36,12.0,4.0,45803.0,45.0,31.0,63835,22.6,15.4,3.1,0.9,1.2,0.1,9.1,84.0,3,50.5,33652.0,254.0,48.9,78.2,1,20822.394631327945,225.0
5119,9483.0,19,19,33,6.2,28,16,116.0,4591.0,49.0,80.0,68,3.4,4.9,10.8,16,14,2,1,76.4,13,534.0,20,35,10.0,3.0,52361.0,50.0,45.0,393956,23.4,15.0,36.9,0.5,2.3,0.1,6.2,52.4,2,52.1,46989.0,254.0,56.4,82.0,0,125558.88444809536,1295.0
5121,12678.0,21,20,36,6.5,38,14,57.0,4656.0,39.0,93.0,65,4.2,4.8,10.2,14,11,2,1,73.1,16,48.0,16,31,11.0,4.0,35989.0,47.0,19.0,17557,22.9,20.2,1.0,0.6,0.3,0.3,2.1,94.5,0,50.6,12115.0,254.0,41.5,70.3,1,6283.048426604246,103.0
5123,10816.0,27,25,47,4.8,37,13,50.0,5304.0,41.0,81.0,43,5.1,5.2,10.2,14,12,2,1,74.7,18,385.0,25,40,12.0,3.0,31561.0,45.0,44.0,25930,21.6,15.6,52.1,0.8,0.6,0.1,5.3,40.2,1,44.9,14568.0,254.0,49.1,81.4,0,8438.11985602776,105.0
5125,8055.0,18,17,35,8.0,29,16,43.0,5062.0,52.0,93.0,65,3.0,3.6,10.6,10,8,2,2,77.5,15,74.0,12,31,8.0,3.0,61384.0,44.0,35.0,119323,23.5,17.1,7.5,0.6,1.3,0.1,4.8,84.6,1,50.9,38734.0,254.0,48.9,64.7,1,36374.05352534492,387.0
5131,9169.0,22,22,34,7.5,30,14,128.0,4332.0,43.0,88.0,52,3.6,4.7,10.6,16,14,2,1,76.0,13,200.0,16,33,15.0,4.0,44058.0,47.0,39.0,128107,24.2,15.5,6.5,2.3,4.7,0.2,14.4,69.4,4,51.2,26170.0,254.0,48.8,71.6,1,38754.47066641836,569.0
5133,9126.0,27,21,35,7.5,34,14,47.0,7334.0,49.0,92.0,38,4.5,4.2,9.9,16,9,5,2,76.0,14,81.0,12,35,24.0,7.0,41649.0,25.0,36.0,17115,28.2,14.2,3.8,3.5,0.6,0.9,33.8,57.0,9,49.7,10849.0,254.0,41.3,69.2,1,7012.092637891659,84.0
5139,10989.0,24,20,41,5.8,34,14,65.0,5219.0,41.0,88.0,53,5.3,5.5,9.8,17,12,5,1,73.9,14,356.0,21,36,11.0,4.0,43827.0,42.0,41.0,39449,24.3,17.4,32.6,0.6,0.7,0.1,4.1,60.9,1,51.2,22695.0,254.0,50.7,83.2,1,11076.876781262135,202.0
5143,7139.0,20,21,31,7.6,25,18,82.0,3935.0,46.0,87.0,61,2.5,4.7,9.9,17,13,4,1,78.1,10,162.0,14,34,15.0,6.0,50400.0,44.0,36.0,231996,24.6,11.5,3.3,1.6,2.7,2.4,16.8,71.3,4,50.0,51771.0,254.0,54.5,84.4,0,79473.39141408786,693.0
5145,9650.0,22,19,36,7.3,31,15,49.0,6783.0,45.0,86.0,53,4.5,5.0,10.5,14,12,2,1,75.1,13,105.0,16,35,11.0,4.0,44088.0,39.0,33.0,79016,23.5,15.9,4.4,0.6,0.8,0.1,4.4,88.1,1,51.3,41866.0,254.0,45.3,79.7,1,26663.149556763798,332.0
5147,11321.0,25,22,38,6.5,35,12,45.0,7303.0,22.0,90.0,39,4.8,6.3,10.1,15,13,2,1,74.1,16,105.0,22,36,13.0,5.0,32271.0,29.0,28.0,6571,21.0,22.9,26.0,0.5,0.3,0.1,1.7,69.9,0,51.9,7260.0,254.0,57.1,82.9,0,2258.351824041588,33.0
5149,11020.0,25,21,40,7.9,35,14,56.0,11261.0,35.0,87.0,41,4.0,4.5,10.1,16,10,5,1,74.2,13,118.0,13,37,16.0,6.0,40325.0,38.0,31.0,21523,24.8,17.5,1.6,1.1,1.3,0.1,20.4,75.0,6,49.9,17554.0,254.0,46.5,64.4,1,7555.448461530304,117.0
6001,4497.0,13,11,19,8.2,16,20,108.0,3047.0,42.0,87.0,74,3.6,5.3,10.4,24,18,6,1,82.7,8,388.0,13,33,6.0,2.0,95550.0,50.0,35.0,1663190,20.7,13.5,10.5,1.1,31.1,1.0,22.5,31.5,9,50.8,5869.0,424.0,76.7,96.4,0,368136.4573886921,2092.0
6007,7605.0,16,14,25,7.0,19,19,60.0,4256.0,38.0,85.0,69,5.7,5.5,8.9,23,20,3,2,77.8,9,86.0,17,32,9.0,3.0,48634.0,61.0,28.0,229294,20.0,18.2,1.5,2.5,4.8,0.3,16.4,72.1,2,50.5,41584.0,424.0,51.0,82.4,0,41042.846339169526,473.0
6009,7329.0,13,12,25,8.1,22,18,49.0,2477.0,37.0,90.0,56,4.7,4.9,9.0,21,19,2,1,79.8,11,91.0,13,31,7.0,4.0,58536.0,65.0,25.0,45670,17.0,26.9,0.8,1.9,1.7,0.3,12.1,81.2,1,50.2,34370.0,424.0,60.3,88.1,0,8823.20366811556,135.0
6013,4643.0,12,10,25,8.5,17,16,103.0,3260.0,44.0,88.0,71,3.8,4.8,11.6,22,18,5,1,82.2,9,220.0,11,32,7.0,2.0,95062.0,53.0,36.0,1147439,22.8,15.3,8.7,1.0,17.7,0.6,25.7,43.8,7,51.1,8316.0,424.0,73.9,97.3,1,264575.76062447816,1498.0
6017,5359.0,11,11,20,8.1,17,22,80.0,2627.0,45.0,89.0,70,4.4,5.0,9.3,20,18,2,1,81.5,8,95.0,12,31,6.0,3.0,78464.0,64.0,31.0,188987,20.0,20.4,0.9,1.3,4.5,0.2,12.8,77.9,2,50.1,62827.0,424.0,59.9,85.2,1,33886.8601670931,235.0
6019,6945.0,24,14,29,7.7,21,16,66.0,4043.0,43.0,81.0,54,8.5,5.2,15.3,28,20,10,1,79.0,10,215.0,15,35,13.0,3.0,51452.0,50.0,26.0,989255,28.5,12.0,4.6,3.0,11.0,0.3,53.2,29.5,12,50.1,100537.0,424.0,57.3,96.4,1,285553.25541919016,2915.0
6023,9087.0,16,15,27,7.1,16,20,67.0,2676.0,38.0,84.0,68,4.2,4.7,8.8,26,22,4,2,76.9,9,114.0,17,32,10.0,4.0,46123.0,64.0,29.0,136754,19.2,17.2,1.2,6.3,2.9,0.3,11.7,74.3,2,50.2,40062.0,424.0,62.9,90.0,1,22847.36649259142,163.0
6025,6040.0,27,13,27,7.2,21,17,20.0,3749.0,31.0,85.0,54,19.1,5.8,13.5,28,20,10,1,82.0,8,176.0,15,34,11.0,3.0,43413.0,53.0,25.0,182830,28.6,12.6,2.5,2.5,2.2,0.2,84.3,10.6,21,48.7,30399.0,424.0,79.7,94.3,1,68642.54204808977,963.0
6029,7822.0,24,16,31,7.8,23,19,49.0,4824.0,36.0,86.0,46,9.2,4.9,19.7,25,18,9,1,77.6,9,221.0,14,37,11.0,3.0,49904.0,47.0,27.0,893119,29.0,10.7,5.2,2.6,5.4,0.3,53.4,34.0,10,48.7,85693.0,424.0,48.6,83.8,1,225756.0444928649,2445.0
6031,6017.0,22,15,24,7.8,17,19,39.0,5327.0,35.0,80.0,50,8.9,4.3,16.7,25,17,9,1,79.9,8,122.0,14,35,11.0,3.0,55076.0,34.0,27.0,150101,27.3,10.0,6.0,3.1,4.5,0.3,54.8,32.1,10,45.1,16601.0,424.0,43.8,79.0,1,61709.33686965676,466.0
6033,11578.0,18,15,24,6.9,20,17,47.0,3782.0,27.0,78.0,48,5.7,5.3,6.9,26,23,3,1,74.5,10,237.0,17,32,10.0,4.0,45797.0,50.0,23.0,64246,20.7,22.4,1.8,4.3,1.4,0.3,20.6,70.5,3,50.2,21408.0,424.0,57.1,81.9,1,13319.298624883748,148.0
6035,7295.0,15,14,26,7.3,21,22,39.0,3968.0,30.0,86.0,36,5.6,4.7,7.4,17,14,2,1,78.6,8,69.0,16,33,6.0,3.0,58776.0,54.0,29.0,31163,17.2,14.2,7.9,4.2,1.6,0.8,19.0,65.5,2,37.5,24610.0,424.0,34.1,76.5,0,10175.465673571442,64.0
6037,5008.0,19,11,21,8.5,17,17,72.0,4285.0,37.0,82.0,62,4.7,5.4,14.2,34,25,12,2,82.2,9,568.0,11,35,13.0,4.0,64912.0,58.0,36.0,10163507,21.9,13.2,8.0,1.4,15.3,0.4,48.6,26.2,14,50.7,59424.0,424.0,67.7,88.2,1,3421257.006339279,34356.0
6039,6643.0,23,14,26,7.8,19,17,44.0,3592.0,37.0,83.0,44,8.1,4.6,14.0,25,17,10,1,79.3,9,134.0,11,35,13.0,3.0,50783.0,40.0,23.0,156890,27.4,13.7,3.3,4.4,2.5,0.3,58.0,34.0,14,51.7,49672.0,424.0,50.9,90.2,1,45463.834168252186,375.0
6041,3133.0,11,10,18,8.7,12,20,147.0,2136.0,46.0,87.0,76,2.9,5.8,10.3,23,20,3,1,85.1,7,360.0,11,28,6.0,3.0,112735.0,54.0,38.0,260955,20.1,21.6,2.5,1.0,6.4,0.3,16.1,71.7,4,51.1,16457.0,424.0,84.0,95.7,0,47711.339823628754,317.0
6043,8610.0,14,12,25,7.4,19,18,34.0,2801.0,29.0,86.0,65,5.9,4.8,9.2,17,15,1,2,79.1,10,109.0,16,30,9.0,4.0,52387.0,54.0,20.0,17569,16.4,27.0,1.0,3.3,1.8,0.2,11.4,80.1,1,48.9,18251.0,424.0,0.0,0.0,1,3212.9500861037354,30.0
6045,7756.0,17,14,27,7.5,16,19,91.0,2453.0,27.0,84.0,56,4.5,5.1,8.8,27,23,5,2,79.0,8,217.0,15,31,12.0,4.0,50453.0,65.0,18.0,88018,21.6,21.2,0.8,6.3,2.2,0.2,25.4,64.9,5,50.3,39731.0,424.0,66.0,88.1,1,16517.83363479701,137.0
